threshold,precision,closed_recall,open_specificity,f1,balanced_accuracy,tp,fp,tn,fn
0.6849999999999999,0.9251101321585903,0.7526881720430108,0.9948375341633768,0.8300395256916997,0.8737628531031938,210,17,3276,69
0.69,0.9292035398230089,0.7526881720430108,0.9951412086243547,0.8316831683168316,0.8739146903336827,210,16,3277,69
0.695,0.9375,0.7526881720430108,0.9957485575463103,0.8349900596421471,0.8742183647946605,210,14,3279,69
0.7,0.9372197309417041,0.7491039426523297,0.9957485575463103,0.8326693227091634,0.8724262500993201,209,14,3279,70
0.7049999999999998,0.9372197309417041,0.7491039426523297,0.9957485575463103,0.8326693227091634,0.8724262500993201,209,14,3279,70
0.7099999999999999,0.9372197309417041,0.7491039426523297,0.9957485575463103,0.8326693227091634,0.8724262500993201,209,14,3279,70
0.7149999999999999,0.9372197309417041,0.7491039426523297,0.9957485575463103,0.8326693227091634,0.8724262500993201,209,14,3279,70
0.7199999999999999,0.9372197309417041,0.7491039426523297,0.9957485575463103,0.8326693227091634,0.8724262500993201,209,14,3279,70
0.7249999999999999,0.9372197309417041,0.7491039426523297,0.9957485575463103,0.8326693227091634,0.8724262500993201,209,14,3279,70
0.7299999999999999,0.9411764705882353,0.7455197132616488,0.9960522320072882,0.832,0.8707859726344684,208,13,3280,71
0.7349999999999999,0.9411764705882353,0.7455197132616488,0.9960522320072882,0.832,0.8707859726344684,208,13,3280,71
0.7399999999999999,0.9409090909090909,0.7419354838709677,0.9960522320072882,0.8296593186372746,0.868993857939128,207,13,3280,72
0.7449999999999999,0.9409090909090909,0.7419354838709677,0.9960522320072882,0.8296593186372746,0.868993857939128,207,13,3280,72
0.7499999999999999,0.9406392694063926,0.7383512544802867,0.9960522320072882,0.827309236947791,0.8672017432437875,206,13,3280,73
0.7549999999999999,0.9406392694063926,0.7383512544802867,0.9960522320072882,0.827309236947791,0.8672017432437875,206,13,3280,73
0.7599999999999999,0.9406392694063926,0.7383512544802867,0.9960522320072882,0.827309236947791,0.8672017432437875,206,13,3280,73
0.7649999999999999,0.9406392694063926,0.7383512544802867,0.9960522320072882,0.827309236947791,0.8672017432437875,206,13,3280,73
0.7699999999999999,0.9403669724770642,0.7347670250896058,0.9960522320072882,0.8249496981891349,0.8654096285484469,205,13,3280,74
0.7749999999999999,0.9403669724770642,0.7347670250896058,0.9960522320072882,0.8249496981891349,0.8654096285484469,205,13,3280,74
0.7799999999999999,0.9403669724770642,0.7347670250896058,0.9960522320072882,0.8249496981891349,0.8654096285484469,205,13,3280,74
0.7849999999999999,0.9403669724770642,0.7347670250896058,0.9960522320072882,0.8249496981891349,0.8654096285484469,205,13,3280,74
0.7899999999999999,0.9403669724770642,0.7347670250896058,0.9960522320072882,0.8249496981891349,0.8654096285484469,205,13,3280,74
0.7949999999999999,0.9400921658986175,0.7311827956989247,0.9960522320072882,0.8225806451612903,0.8636175138531065,204,13,3280,75
0.7999999999999999,0.9444444444444444,0.7311827956989247,0.996355906468266,0.8242424242424243,0.8637693510835953,204,12,3281,75
0.8049999999999999,0.9441860465116279,0.7275985663082437,0.996355906468266,0.8218623481781376,0.8619772363882549,203,12,3281,76
0.8099999999999998,0.9441860465116279,0.7275985663082437,0.996355906468266,0.8218623481781376,0.8619772363882549,203,12,3281,76
0.8149999999999998,0.9439252336448598,0.7240143369175627,0.996355906468266,0.81947261663286,0.8601851216929144,202,12,3281,77
0.8199999999999998,0.9478672985781991,0.7168458781362007,0.9966595809292439,0.8163265306122448,0.8567527295327223,200,11,3282,79
0.8249999999999998,0.9523809523809523,0.7168458781362007,0.9969632553902217,0.81799591002045,0.8569045667632111,200,10,3283,79
0.8299999999999998,0.9523809523809523,0.7168458781362007,0.9969632553902217,0.81799591002045,0.8569045667632111,200,10,3283,79
0.8349999999999999,0.9523809523809523,0.7168458781362007,0.9969632553902217,0.81799591002045,0.8569045667632111,200,10,3283,79
0.8399999999999999,0.9523809523809523,0.7168458781362007,0.9969632553902217,0.81799591002045,0.8569045667632111,200,10,3283,79
0.8449999999999999,0.9523809523809523,0.7168458781362007,0.9969632553902217,0.81799591002045,0.8569045667632111,200,10,3283,79
0.8499999999999999,0.9523809523809523,0.7168458781362007,0.9969632553902217,0.81799591002045,0.8569045667632111,200,10,3283,79
0.8549999999999999,0.9569377990430622,0.7168458781362007,0.9972669298511995,0.819672131147541,0.8570564039937001,200,9,3284,79
0.8599999999999999,0.9569377990430622,0.7168458781362007,0.9972669298511995,0.819672131147541,0.8570564039937001,200,9,3284,79
0.8649999999999999,0.9569377990430622,0.7168458781362007,0.9972669298511995,0.819672131147541,0.8570564039937001,200,9,3284,79
0.8699999999999999,0.9567307692307693,0.7132616487455197,0.9972669298511995,0.8172484599589322,0.8552642892983595,199,9,3284,80
0.8749999999999999,0.9567307692307693,0.7132616487455197,0.9972669298511995,0.8172484599589322,0.8552642892983595,199,9,3284,80
0.8799999999999999,0.9565217391304348,0.7096774193548387,0.9972669298511995,0.8148148148148149,0.8534721746030192,198,9,3284,81
0.8849999999999999,0.9563106796116505,0.7060931899641577,0.9972669298511995,0.8123711340206186,0.8516800599076786,197,9,3284,82
0.8899999999999999,0.9563106796116505,0.7060931899641577,0.9972669298511995,0.8123711340206186,0.8516800599076786,197,9,3284,82
0.8949999999999999,0.9563106796116505,0.7060931899641577,0.9972669298511995,0.8123711340206186,0.8516800599076786,197,9,3284,82
0.8999999999999999,0.9563106796116505,0.7060931899641577,0.9972669298511995,0.8123711340206186,0.8516800599076786,197,9,3284,82
0.9049999999999999,0.9556650246305419,0.6953405017921147,0.9972669298511995,0.8049792531120333,0.8463037158216571,194,9,3284,85
0.9099999999999999,0.9554455445544554,0.6917562724014337,0.9972669298511995,0.8024948024948025,0.8445116011263165,193,9,3284,86
0.9149999999999999,0.965,0.6917562724014337,0.9978742787731552,0.8058455114822548,0.8448152755872944,193,7,3286,86
0.9199999999999998,0.9746192893401016,0.6881720430107527,0.9984816276951108,0.8067226890756303,0.8433268353529317,192,5,3288,87
0.9249999999999998,0.9746192893401016,0.6881720430107527,0.9984816276951108,0.8067226890756303,0.8433268353529317,192,5,3288,87
0.9299999999999998,0.9744897959183674,0.6845878136200717,0.9984816276951108,0.8042105263157895,0.8415347206575913,191,5,3288,88
