threshold,precision,closed_recall,open_specificity,f1,balanced_accuracy,tp,fp,tn,fn
0.6549999999999999,0.9559471365638766,0.7777777777777778,0.9969632553902217,0.857707509881423,0.8873705165839998,217,10,3283,62
0.6599999999999999,0.9559471365638766,0.7777777777777778,0.9969632553902217,0.857707509881423,0.8873705165839998,217,10,3283,62
0.6649999999999999,0.9559471365638766,0.7777777777777778,0.9969632553902217,0.857707509881423,0.8873705165839998,217,10,3283,62
0.6699999999999999,0.9559471365638766,0.7777777777777778,0.9969632553902217,0.857707509881423,0.8873705165839998,217,10,3283,62
0.6749999999999999,0.9559471365638766,0.7777777777777778,0.9969632553902217,0.857707509881423,0.8873705165839998,217,10,3283,62
0.6799999999999999,0.9559471365638766,0.7777777777777778,0.9969632553902217,0.857707509881423,0.8873705165839998,217,10,3283,62
0.6849999999999999,0.9601769911504425,0.7777777777777778,0.9972669298511995,0.8594059405940594,0.8875223538144886,217,9,3284,62
0.69,0.96,0.7741935483870968,0.9972669298511995,0.8571428571428571,0.8857302391191482,216,9,3284,63
0.695,0.96,0.7741935483870968,0.9972669298511995,0.8571428571428571,0.8857302391191482,216,9,3284,63
0.7,0.96,0.7741935483870968,0.9972669298511995,0.8571428571428571,0.8857302391191482,216,9,3284,63
0.7049999999999998,0.96,0.7741935483870968,0.9972669298511995,0.8571428571428571,0.8857302391191482,216,9,3284,63
0.7099999999999999,0.96,0.7741935483870968,0.9972669298511995,0.8571428571428571,0.8857302391191482,216,9,3284,63
0.7149999999999999,0.96,0.7741935483870968,0.9972669298511995,0.8571428571428571,0.8857302391191482,216,9,3284,63
0.7199999999999999,0.96,0.7741935483870968,0.9972669298511995,0.8571428571428571,0.8857302391191482,216,9,3284,63
0.7249999999999999,0.9598214285714286,0.7706093189964157,0.9972669298511995,0.8548707753479126,0.8839381244238076,215,9,3284,64
0.7299999999999999,0.9598214285714286,0.7706093189964157,0.9972669298511995,0.8548707753479126,0.8839381244238076,215,9,3284,64
0.7349999999999999,0.9598214285714286,0.7706093189964157,0.9972669298511995,0.8548707753479126,0.8839381244238076,215,9,3284,64
0.7399999999999999,0.9598214285714286,0.7706093189964157,0.9972669298511995,0.8548707753479126,0.8839381244238076,215,9,3284,64
0.7449999999999999,0.9598214285714286,0.7706093189964157,0.9972669298511995,0.8548707753479126,0.8839381244238076,215,9,3284,64
0.7499999999999999,0.9596412556053812,0.7670250896057348,0.9972669298511995,0.852589641434263,0.8821460097284671,214,9,3284,65
0.7549999999999999,0.963963963963964,0.7670250896057348,0.9975706043121774,0.8542914171656687,0.8822978469589561,214,8,3285,65
0.7599999999999999,0.963963963963964,0.7670250896057348,0.9975706043121774,0.8542914171656687,0.8822978469589561,214,8,3285,65
0.7649999999999999,0.9638009049773756,0.7634408602150538,0.9975706043121774,0.8520000000000001,0.8805057322636156,213,8,3285,66
0.7699999999999999,0.9636363636363636,0.7598566308243727,0.9975706043121774,0.8496993987975952,0.878713617568275,212,8,3285,67
0.7749999999999999,0.9636363636363636,0.7598566308243727,0.9975706043121774,0.8496993987975952,0.878713617568275,212,8,3285,67
0.7799999999999999,0.9634703196347032,0.7562724014336918,0.9975706043121774,0.8473895582329318,0.8769215028729346,211,8,3285,68
0.7849999999999999,0.9634703196347032,0.7562724014336918,0.9975706043121774,0.8473895582329318,0.8769215028729346,211,8,3285,68
0.7899999999999999,0.9678899082568807,0.7562724014336918,0.9978742787731552,0.8490945674044266,0.8770733401034234,211,7,3286,68
0.7949999999999999,0.9678899082568807,0.7562724014336918,0.9978742787731552,0.8490945674044266,0.8770733401034234,211,7,3286,68
0.7999999999999999,0.9723502304147466,0.7562724014336918,0.998177953234133,0.8508064516129032,0.8772251773339124,211,6,3287,68
0.8049999999999999,0.9723502304147466,0.7562724014336918,0.998177953234133,0.8508064516129032,0.8772251773339124,211,6,3287,68
0.8099999999999998,0.9723502304147466,0.7562724014336918,0.998177953234133,0.8508064516129032,0.8772251773339124,211,6,3287,68
0.8149999999999998,0.9723502304147466,0.7562724014336918,0.998177953234133,0.8508064516129032,0.8772251773339124,211,6,3287,68
0.8199999999999998,0.9723502304147466,0.7562724014336918,0.998177953234133,0.8508064516129032,0.8772251773339124,211,6,3287,68
0.8249999999999998,0.9723502304147466,0.7562724014336918,0.998177953234133,0.8508064516129032,0.8772251773339124,211,6,3287,68
0.8299999999999998,0.9722222222222222,0.7526881720430108,0.998177953234133,0.8484848484848486,0.8754330626385719,210,6,3287,69
0.8349999999999999,0.9720930232558139,0.7491039426523297,0.998177953234133,0.8461538461538461,0.8736409479432314,209,6,3287,70
0.8399999999999999,0.9719626168224299,0.7455197132616488,0.998177953234133,0.8438133874239351,0.8718488332478909,208,6,3287,71
0.8449999999999999,0.9719626168224299,0.7455197132616488,0.998177953234133,0.8438133874239351,0.8718488332478909,208,6,3287,71
0.8499999999999999,0.9719626168224299,0.7455197132616488,0.998177953234133,0.8438133874239351,0.8718488332478909,208,6,3287,71
0.8549999999999999,0.9716981132075472,0.7383512544802867,0.998177953234133,0.8391038696537678,0.8682646038572099,206,6,3287,73
0.8599999999999999,0.9715639810426541,0.7347670250896058,0.998177953234133,0.8367346938775511,0.8664724891618694,205,6,3287,74
0.8649999999999999,0.9715639810426541,0.7347670250896058,0.998177953234133,0.8367346938775511,0.8664724891618694,205,6,3287,74
0.8699999999999999,0.9715639810426541,0.7347670250896058,0.998177953234133,0.8367346938775511,0.8664724891618694,205,6,3287,74
0.8749999999999999,0.9715639810426541,0.7347670250896058,0.998177953234133,0.8367346938775511,0.8664724891618694,205,6,3287,74
0.8799999999999999,0.9715639810426541,0.7347670250896058,0.998177953234133,0.8367346938775511,0.8664724891618694,205,6,3287,74
0.8849999999999999,0.9715639810426541,0.7347670250896058,0.998177953234133,0.8367346938775511,0.8664724891618694,205,6,3287,74
0.8899999999999999,0.9712918660287081,0.7275985663082437,0.998177953234133,0.8319672131147541,0.8628882597711884,203,6,3287,76
0.8949999999999999,0.9712918660287081,0.7275985663082437,0.998177953234133,0.8319672131147541,0.8628882597711884,203,6,3287,76
