threshold,precision,yawn_recall,non_yawn_specificity,f1,balanced_accuracy,tp,fp,tn,fn
0.22499999999999998,0.6504629629629629,0.9243421052631579,0.9414728682170542,0.763586956521739,0.932907486740106,281,151,2429,23
0.22999999999999998,0.6596244131455399,0.9243421052631579,0.9437984496124031,0.7698630136986302,0.9340702774377805,281,145,2435,23
0.235,0.669047619047619,0.9243421052631579,0.9461240310077519,0.7762430939226519,0.9352330681354548,281,139,2441,23
0.23999999999999996,0.6820388349514563,0.9243421052631579,0.9492248062015504,0.7849162011173184,0.9367834557323541,281,131,2449,23
0.24499999999999997,0.687041564792176,0.9243421052631579,0.9503875968992248,0.788218793828892,0.9373648510811914,281,128,2452,23
0.24999999999999997,0.6938271604938272,0.9243421052631579,0.951937984496124,0.7926657263751764,0.9381400448796409,281,124,2456,23
0.25499999999999995,0.6955445544554455,0.9243421052631579,0.9523255813953488,0.7937853107344632,0.9383338433292534,281,123,2457,23
0.25999999999999995,0.6990049751243781,0.9243421052631579,0.9531007751937984,0.7960339943342776,0.9387214402284781,281,121,2459,23
0.26499999999999996,0.7042606516290727,0.9243421052631579,0.9542635658914729,0.7994310099573256,0.9393028355773154,281,118,2462,23
0.26999999999999996,0.7060301507537688,0.9243421052631579,0.9546511627906977,0.8005698005698005,0.9394966340269277,281,117,2463,23
0.27499999999999997,0.7168367346938775,0.9243421052631579,0.9569767441860465,0.807471264367816,0.9406594247246022,281,111,2469,23
0.27999999999999997,0.7223650385604113,0.9243421052631579,0.958139534883721,0.810966810966811,0.9412408200734395,281,108,2472,23
0.285,0.7242268041237113,0.9243421052631579,0.9585271317829457,0.8121387283236995,0.9414346185230518,281,107,2473,23
0.29,0.7242268041237113,0.9243421052631579,0.9585271317829457,0.8121387283236995,0.9414346185230518,281,107,2473,23
0.295,0.7260981912144703,0.9243421052631579,0.9589147286821705,0.813314037626628,0.9416284169726642,281,106,2474,23
0.3,0.7317708333333334,0.9243421052631579,0.960077519379845,0.8168604651162791,0.9422098123215015,281,103,2477,23
0.30499999999999994,0.7356020942408377,0.9243421052631579,0.9608527131782946,0.8192419825072887,0.9425974092207262,281,101,2479,23
0.30999999999999994,0.7394736842105263,0.9243421052631579,0.9616279069767442,0.8216374269005847,0.942985006119951,281,99,2481,23
0.31499999999999995,0.7394736842105263,0.9243421052631579,0.9616279069767442,0.8216374269005847,0.942985006119951,281,99,2481,23
0.31999999999999995,0.741424802110818,0.9243421052631579,0.962015503875969,0.8228404099560762,0.9431788045695635,281,98,2482,23
